LifeTime;11-17-2011;16:37:02;1231.250;197
LifeTime;11-17-2011;16:37:43;3856.250;617
LifeTime;11-17-2011;16:37:57;293.750;47
LifeTime;11-17-2011;16:38:47;2062.500;330
LifeTime;11-17-2011;16:39:17;2393.750;383
LifeTime;11-17-2011;16:39:45;1150.000;184
LifeTime;11-17-2011;16:39:59;1050.000;168
LifeTime;11-17-2011;16:40:23;831.250;133
LifeTime;11-17-2011;16:40:35;550.000;88
LifeTime;11-17-2011;16:41:36;6162.500;986
LifeTime;11-17-2011;16:41:58;156.250;25
LifeTime;11-17-2011;16:42:22;8337.500;1334
LifeTime;11-17-2011;16:42:29;268.750;43
LifeTime;11-17-2011;16:42:40;581.250;93
LifeTime;11-17-2011;16:42:51;9250.000;1480
LifeTime;11-17-2011;16:42:52;512.500;82
LifeTime;11-17-2011;16:42:52;2037.500;326
LifeTime;11-17-2011;16:43:05;13587.500;2174
LifeTime;11-17-2011;16:43:49;381.250;61
LifeTime;11-17-2011;16:43:54;1950.000;312
LifeTime;11-17-2011;16:45:48;3868.750;619
LifeTime;11-17-2011;16:46:21;2568.750;411
LifeTime;11-17-2011;16:46:27;1200.000;192
LifeTime;11-17-2011;16:46:57;331.250;53
LifeTime;11-17-2011;16:47:23;143.750;23
LifeTime;11-17-2011;16:48:33;3593.750;575
LifeTime;11-17-2011;16:48:52;2993.750;479
LifeTime;11-17-2011;16:48:58;687.500;110
LifeTime;11-17-2011;16:49:03;2643.750;423
LifeTime;11-17-2011;16:49:03;412.500;66
LifeTime;11-17-2011;16:49:15;1012.500;162
LifeTime;11-17-2011;16:49:53;500.000;80
LifeTime;11-17-2011;16:49:56;2818.750;451
LifeTime;11-17-2011;16:50:27;6256.250;1001
LifeTime;11-17-2011;16:50:50;25287.500;4046
LifeTime;11-17-2011;16:51:31;5362.500;858
LifeTime;11-17-2011;16:51:47;2606.250;417
LifeTime;11-17-2011;16:52:21;11306.250;1809
LifeTime;11-17-2011;16:52:27;7918.750;1267
LifeTime;11-17-2011;16:52:36;1075.000;172
LifeTime;11-17-2011;16:53:24;1693.750;271
LifeTime;11-17-2011;16:53:40;5650.000;904
LifeTime;11-17-2011;16:54:13;10987.500;1758
LifeTime;11-17-2011;16:54:30;1568.750;251
LifeTime;11-17-2011;16:55:58;2512.500;402
LifeTime;11-17-2011;16:56:12;1206.250;193
LifeTime;11-17-2011;16:57:02;3950.000;632
LifeTime;11-17-2011;16:57:32;600.000;96
LifeTime;11-17-2011;16:58:09;1612.500;258
LifeTime;11-17-2011;16:58:39;13125.000;2100
LifeTime;11-17-2011;16:59:07;668.750;107
LifeTime;11-17-2011;16:59:34;3256.250;521
LifeTime;11-17-2011;17:00:05;7450.000;1192
